Shipment_ID,Order_Date,Origin_City,Destination_City,Distance_KM,Weight_KG,Vehicle_Type,Product_Category,Weather,Fuel_Cost_INR,Promised_Days,Actual_Days,Delivery_Status
SC11235,2025-06-15,Hyderabad,Hyderabad,119.7,417.81,Heavy Truck,Pharma,Clear,5133.51,1,3.0,Delayed
SC11236,2025-11-15,Chennai,Mumbai,79.4,64.34,Mini Truck,Pharma,Clear,3811.72,2,3.0,Delayed
SC11237,2025-05-12,Mumbai,Delhi,18.3,441.72,Van,Apparel,Clear,5545.6,1,1.0,On-Time
SC11238,2025-09-21,Mumbai,Mumbai,699.5,779.79,Van,Apparel,Rain,359.07,5,6.0,Delayed
SC11239,2025-02-24,Chennai,Chennai,193.0,584.01,Van,Electronics,Clear,4635.33,4,3.0,On-Time
SC11240,2025-12-25,Bengaluru,Mumbai,173.1,790.64,Heavy Truck,Pharma,Clear,4073.65,1,3.0,Delayed
SC11241,2025-05-11,Mumbai,Bengaluru,590.1,469.56,Van,Pharma,Clear,440.07,1,5.0,Delayed
SC11242,2025-10-15,Delhi,Bengaluru,259.4,112.98,Mini Truck,Apparel,Fog,3332.25,2,3.0,Delayed
SC11243,2025-09-23,Mumbai,Delhi,407.3,13.45,Heavy Truck,Furniture,Rain,3163.1,3,3.0,On-Time
SC11244,2025-06-11,Delhi,Mumbai,134.2,288.41,Heavy Truck,Furniture,Clear,4195.48,4,2.0,On-Time
SC11245,2025-03-28,Chennai,Delhi,768.0,663.24,Van,Electronics,Clear,603.56,3,6.0,Delayed
SC11246,2025-02-24,Chennai,Hyderabad,682.0,750.85,Bike,Furniture,Clear,4860.88,5,6.0,Delayed
SC11247,2025-10-15,Mumbai,Bengaluru,691.7,281.32,Bike,Furniture,Clear,965.51,5,6.0,Delayed
SC11248,2025-06-27,Hyderabad,Delhi,328.4,471.12,Mini Truck,Furniture,Clear,2599.19,3,3.0,On-Time
SC11249,2025-12-15,Delhi,Hyderabad,611.1,400.35,Van,Groceries,Rain,5305.53,2,7.0,Delayed
SC11250,2025-01-08,Bengaluru,Delhi,119.4,390.29,Van,Electronics,Clear,3429.11,6,2.0,On-Time
SC11251,2025-11-17,Mumbai,Mumbai,11.9,220.17,Heavy Truck,Apparel,Clear,2370.61,2,2.0,On-Time
SC11252,2025-11-09,Bengaluru,Mumbai,20.9,129.98,Heavy Truck,Furniture,Clear,431.98,6,1.0,On-Time
SC11253,2025-09-04,Mumbai,Mumbai,471.3,187.26,Van,Groceries,Clear,4082.8,6,4.0,On-Time
SC11254,2025-11-19,Hyderabad,Mumbai,367.0,53.04,Heavy Truck,Furniture,Clear,5921.3,2,3.0,Delayed
SC11255,2025-09-12,Hyderabad,Chennai,416.8,188.63,Van,Groceries,Clear,5484.01,6,4.0,On-Time
SC11256,2025-11-24,Hyderabad,Hyderabad,,,Mini Truck,Electronics,,,6,3.0,On-Time
SC11257,2025-02-23,Hyderabad,Hyderabad,341.0,596.08,Heavy Truck,Furniture,Rain,765.96,6,5.0,On-Time
SC11258,2025-09-06,Chennai,Mumbai,575.9,300.9,Van,Groceries,Clear,1550.72,4,5.0,Delayed
SC11259,2025-08-27,Chennai,Chennai,356.9,924.5,Heavy Truck,Pharma,Clear,1243.07,5,5.0,On-Time
SC11260,2025-08-17,Delhi,Mumbai,587.1,184.43,Mini Truck,Pharma,Clear,2229.45,6,5.0,On-Time
SC11261,2025-03-08,Bengaluru,Chennai,190.3,328.86,Heavy Truck,Groceries,Rain,1527.78,5,3.0,On-Time
SC11262,2025-02-20,Mumbai,Mumbai,651.4,340.27,Van,Furniture,Clear,1579.97,7,5.0,On-Time
SC11263,2025-04-07,Mumbai,Bengaluru,472.8,8.52,Heavy Truck,Furniture,Rain,3757.87,5,5.0,On-Time
SC11264,2025-04-02,Chennai,Bengaluru,,,Heavy Truck,Electronics,,,7,5.0,On-Time
SC11265,2025-09-21,Mumbai,Delhi,193.2,30.88,Van,Electronics,Clear,4111.4,4,1.0,On-Time
SC11266,2025-10-18,Chennai,Mumbai,504.3,893.2,Bike,Apparel,Rain,5695.15,5,4.0,On-Time
SC11267,2025-04-06,Delhi,Hyderabad,664.8,847.52,Heavy Truck,Electronics,Rain,3885.1,3,7.0,Delayed
SC11268,2025-03-29,Bengaluru,Delhi,335.4,508.98,Heavy Truck,Furniture,Clear,4547.19,1,3.0,Delayed
SC11269,2025-03-19,Delhi,Bengaluru,210.3,516.64,Mini Truck,Apparel,Rain,4546.75,4,3.0,On-Time
SC11270,2025-10-15,Hyderabad,Mumbai,,,Bike,Electronics,,,1,4.0,Delayed
SC11271,2025-04-30,Hyderabad,Delhi,537.1,368.0,Mini Truck,Groceries,Clear,237.5,3,5.0,Delayed
SC11272,2025-10-29,Hyderabad,Mumbai,361.2,615.04,Van,Pharma,Rain,472.03,2,5.0,Delayed
SC11273,2025-06-14,Delhi,Bengaluru,392.9,43.01,Van,Electronics,Rain,1800.05,2,4.0,Delayed
SC11274,2025-07-01,Mumbai,Delhi,167.4,51.82,Mini Truck,Electronics,Fog,4183.83,6,3.0,On-Time
SC11275,2025-08-11,Bengaluru,Bengaluru,503.3,434.64,Heavy Truck,Groceries,Clear,5454.1,2,4.0,Delayed
SC11276,2025-11-07,Hyderabad,Chennai,290.2,522.37,Bike,Furniture,Clear,5758.97,4,4.0,On-Time
SC11277,2025-01-07,Hyderabad,Bengaluru,796.5,843.48,Mini Truck,Groceries,Clear,301.21,2,6.0,Delayed
SC11278,2025-11-26,Hyderabad,Mumbai,386.7,99.88,Mini Truck,Electronics,Clear,5942.01,4,3.0,On-Time
SC11279,2025-09-20,Bengaluru,Hyderabad,391.3,781.6,Van,Furniture,Clear,2036.61,4,5.0,Delayed
SC11280,2025-06-10,Hyderabad,Bengaluru,454.9,199.94,Heavy Truck,Apparel,Clear,5081.29,1,4.0,Delayed
SC11281,2025-05-31,Bengaluru,Hyderabad,733.8,374.68,Bike,Electronics,Clear,1204.73,2,5.0,Delayed
SC11282,2025-03-26,Hyderabad,Chennai,,,Mini Truck,Groceries,,,5,5.0,On-Time
SC11283,2025-05-27,Delhi,Delhi,363.6,380.45,Bike,Apparel,Clear,2363.38,7,2.0,On-Time
SC11284,2025-04-22,Delhi,Delhi,576.4,143.4,Bike,Pharma,Storm,5174.71,2,7.0,Delayed
SC11285,2025-02-05,Bengaluru,Hyderabad,471.1,478.64,Mini Truck,Apparel,Rain,1441.83,2,5.0,Delayed
SC11286,2025-10-12,Delhi,Delhi,396.4,761.66,Bike,Groceries,Clear,1050.65,2,3.0,Delayed
SC11287,2025-07-07,Bengaluru,Bengaluru,157.9,419.74,Van,Apparel,Fog,5472.36,6,2.0,On-Time
SC11288,2025-03-23,Delhi,Hyderabad,373.8,466.34,Heavy Truck,Groceries,Rain,5639.27,5,4.0,On-Time
SC11289,2025-01-02,Delhi,Mumbai,200.4,806.4,Heavy Truck,Electronics,Fog,223.41,5,4.0,On-Time
SC11290,2025-10-30,Bengaluru,Bengaluru,732.3,670.9,Heavy Truck,Furniture,Clear,4405.5,4,6.0,Delayed
SC11291,2025-07-16,Mumbai,Bengaluru,271.6,466.19,Van,Pharma,Clear,1958.87,5,4.0,On-Time
SC11292,2025-01-11,Delhi,Bengaluru,762.0,245.18,Van,Furniture,Fog,2342.02,4,7.0,Delayed
SC11293,2025-08-22,Hyderabad,Mumbai,428.8,840.74,Van,Furniture,Clear,2894.25,7,3.0,On-Time
SC11294,2025-07-14,Mumbai,Chennai,507.1,548.38,Heavy Truck,Furniture,Fog,2646.73,1,5.0,Delayed
SC11295,2025-04-29,Bengaluru,Delhi,436.6,210.48,Bike,Groceries,Rain,3162.6,4,4.0,On-Time
SC11296,2025-01-20,Mumbai,Hyderabad,107.9,256.03,Van,Groceries,Storm,3556.82,2,4.0,Delayed
SC11297,2025-09-18,Chennai,Chennai,303.8,763.07,Mini Truck,Pharma,Clear,2873.73,3,4.0,Delayed
SC11298,2025-10-20,Chennai,Hyderabad,83.8,42.42,Van,Groceries,Clear,4254.15,3,2.0,On-Time
SC11299,2025-09-13,Delhi,Delhi,500.2,942.49,Mini Truck,Groceries,Clear,4353.82,6,4.0,On-Time
SC11300,2025-08-10,Delhi,Mumbai,360.3,124.27,Heavy Truck,Groceries,Storm,2726.1,2,5.0,Delayed
SC11301,2025-08-14,Hyderabad,Bengaluru,623.5,756.37,Mini Truck,Groceries,Clear,983.41,4,5.0,Delayed
SC11302,2025-02-22,Mumbai,Bengaluru,180.3,375.34,Van,Electronics,Clear,3897.74,2,1.0,On-Time
SC11303,2025-12-21,Chennai,Mumbai,135.8,467.86,Van,Pharma,Clear,4671.8,6,2.0,On-Time
SC11304,2025-12-08,Delhi,Chennai,328.0,836.68,Bike,Groceries,Clear,3882.94,5,4.0,On-Time
SC11305,2025-12-30,Mumbai,Chennai,741.6,392.56,Heavy Truck,Pharma,Clear,3590.12,4,6.0,Delayed
SC11306,2025-10-07,Delhi,Hyderabad,569.8,510.85,Mini Truck,Apparel,Clear,1492.06,7,6.0,On-Time
SC11307,2025-03-22,Delhi,Mumbai,338.0,47.31,Heavy Truck,Electronics,Rain,3924.05,2,4.0,Delayed
SC11308,2025-07-21,Chennai,Chennai,416.2,2.73,Van,Groceries,Clear,2108.91,5,4.0,On-Time
SC11309,2025-06-07,Chennai,Mumbai,71.9,232.94,Bike,Electronics,Fog,5529.42,6,3.0,On-Time
SC11310,2025-04-30,Delhi,Delhi,787.7,646.71,Van,Electronics,Rain,3974.26,5,7.0,Delayed
SC11311,2025-02-28,Bengaluru,Bengaluru,534.8,115.64,Van,Apparel,Rain,1777.35,4,6.0,Delayed
SC11312,2025-08-03,Delhi,Bengaluru,231.9,108.52,Van,Pharma,Rain,2916.62,6,4.0,On-Time
SC11313,2025-05-08,Delhi,Bengaluru,470.7,390.71,Mini Truck,Electronics,Clear,5102.5,6,5.0,On-Time
SC11314,2025-08-12,Hyderabad,Mumbai,92.0,615.62,Van,Furniture,Clear,2112.46,6,2.0,On-Time
SC11315,2025-07-28,Hyderabad,Mumbai,,,Heavy Truck,Apparel,,,1,5.0,Delayed
SC11316,2025-04-25,Hyderabad,Hyderabad,144.0,169.94,Heavy Truck,Furniture,Clear,4126.07,6,2.0,On-Time
SC11317,2025-07-28,Bengaluru,Bengaluru,520.2,76.07,Bike,Apparel,Clear,4564.0,1,4.0,Delayed
SC11318,2025-01-14,Bengaluru,Hyderabad,200.1,893.41,Heavy Truck,Furniture,Clear,1167.27,5,3.0,On-Time
SC11319,2025-01-09,Delhi,Bengaluru,575.5,248.0,Van,Furniture,Rain,3456.14,7,5.0,On-Time
SC11320,2025-02-09,Hyderabad,Hyderabad,622.6,810.75,Van,Electronics,Clear,5486.37,1,5.0,Delayed
SC11321,2025-08-25,Bengaluru,Hyderabad,540.4,820.39,Heavy Truck,Electronics,Clear,5814.9,5,5.0,On-Time
SC11322,2025-10-08,Chennai,Delhi,493.5,734.01,Bike,Apparel,Clear,3988.45,1,5.0,Delayed
SC11323,2025-12-25,Delhi,Hyderabad,714.5,160.81,Bike,Pharma,Storm,5904.42,5,7.0,Delayed
SC11324,2025-07-20, chennai ,Mumbai,67.5,780.8,Heavy Truck,Electronics,Clear,3488.8,5,2.0,On-Time
SC11325,2025-09-03,Delhi,Hyderabad,268.1,730.9,Mini Truck,Electronics,Rain,2739.24,7,5.0,On-Time
SC11326,2025-10-05, chennai ,Bengaluru,202.4,567.09,Mini Truck,Groceries,Clear,3376.79,6,3.0,On-Time
SC11327,2025-08-23,Hyderabad,Hyderabad,790.5,320.67,Mini Truck,Electronics,Rain,826.92,7,7.0,On-Time
SC11328,2025-01-04,Mumbai,Chennai,314.6,249.75,Mini Truck,Pharma,Clear,2500.04,7,3.0,On-Time
SC11329,2025-06-03,Hyderabad,Bengaluru,587.4,116.23,Heavy Truck,Groceries,Rain,2831.67,6,6.0,On-Time
SC11330,2025-01-29,Chennai,Chennai,549.4,484.51,VAN,Furniture,Clear,5114.47,5,5.0,On-Time
SC11331,2025-04-19,Mumbai,Bengaluru,173.6,556.21,Van,Furniture,Clear,4588.09,6,2.0,On-Time
SC11332,2025-04-08, chennai ,Mumbai,195.0,341.69,Van,Groceries,Rain,3668.35,5,4.0,On-Time
SC11333,2025-08-03,Hyderabad,Mumbai,228.6,451.85,Heavy Truck,Groceries,Rain,2181.57,6,3.0,On-Time
SC11334,2025-10-20,Delhi,Mumbai,331.8,345.66,Van,Groceries,Rain,1244.15,3,4.0,Delayed
SC11335,2025-03-16,Bengaluru,Chennai,191.3,609.14,Mini Truck,Apparel,Fog,2184.43,1,4.0,Delayed
SC11336,2025-11-22,Hyderabad,Delhi,20.6,856.25,Bike,Pharma,Clear,4126.85,7,2.0,On-Time
SC11337,2025-05-26,Mumbai,Bengaluru,704.1,156.14,Heavy Truck,Pharma,Fog,1688.77,5,7.0,Delayed
SC11338,2025-05-08,Hyderabad,Mumbai,772.7,362.65,Bike,Furniture,Clear,2647.29,2,6.0,Delayed
SC11339,2025-12-07,Delhi,Bengaluru,276.5,134.25,Heavy Truck,Furniture,Rain,2412.61,6,4.0,On-Time
SC11340,2025-02-11,Chennai,Chennai,274.1,593.88,Heavy Truck,Furniture,Clear,4628.7,6,3.0,On-Time
SC11341,2025-12-22,Hyderabad,Delhi,10.6,692.56,Heavy Truck,Electronics,Clear,5320.15,4,3.0,On-Time
SC11342,2025-02-10,Mumbai,Chennai,545.8,885.35,Heavy Truck,Furniture,Clear,4241.32,2,6.0,Delayed
SC11343,2025-02-03,Bengaluru,Bengaluru,661.2,265.29,Bike,Groceries,Clear,2148.37,2,6.0,Delayed
SC11344,2025-01-17,Chennai,Delhi,121.6,902.73,Van,Furniture,Clear,2684.09,7,3.0,On-Time
SC11345,2025-06-14,Bengaluru,Delhi,131.9,60.57,Heavy Truck,Groceries,Clear,988.6,3,1.0,On-Time
SC11346,2025-06-02,Hyderabad,Chennai,633.1,573.06,Mini Truck,Apparel,Clear,1133.37,1,5.0,Delayed
SC11347,2025-03-17,Delhi,Mumbai,495.0,54.75,Heavy Truck,Electronics,Clear,1111.11,3,4.0,Delayed
SC11348,2025-03-28,Delhi,Bengaluru,40.7,849.14,Bike,Electronics,Clear,913.93,1,3.0,Delayed
SC11349,2025-04-27,Mumbai,Hyderabad,499.9,503.55,Heavy Truck,Pharma,Clear,1200.55,5,5.0,On-Time
SC11350,2025-12-28,Delhi,Hyderabad,250.6,636.05,Mini Truck,Apparel,Clear,1335.73,7,3.0,On-Time
SC11351,2025-12-08,Chennai,Chennai,298.1,790.08,Bike,Groceries,Clear,804.3,3,5.0,Delayed
SC11352,2025-01-27,Delhi,Bengaluru,616.9,143.22,Heavy Truck,Apparel,Rain,3895.53,4,5.0,Delayed
SC11353,2025-11-09,Mumbai,Bengaluru,649.7,37.14,Mini Truck,Electronics,Fog,5943.85,1,6.0,Delayed
SC11354,2025-10-14,Hyderabad,Chennai,323.3,835.0,Bike,Groceries,Clear,5293.24,3,4.0,Delayed
SC11355,2025-05-14,Hyderabad,Bengaluru,758.0,299.53,Heavy Truck,Apparel,Rain,416.78,7,7.0,On-Time
SC11356,2025-08-07,Delhi,Mumbai,328.1,122.97,Mini Truck,Electronics,Rain,2624.89,4,4.0,On-Time
SC11357,2025-06-17,Bengaluru,Chennai,618.6,445.3,Bike,Groceries,Clear,5176.97,7,5.0,On-Time
SC11358,2025-04-08,Hyderabad,Mumbai,389.7,568.59,Heavy Truck,Groceries,Rain,937.85,2,4.0,Delayed
SC11359,2025-09-25,Delhi,Bengaluru,718.5,29.91,Bike,Electronics,Clear,5108.72,6,5.0,On-Time
SC11360,2025-08-25,Mumbai,Chennai,726.7,261.51,Mini Truck,Groceries,Clear,3617.3,5,6.0,Delayed
SC11361,2025-11-05,Delhi,Bengaluru,74.5,31.64,Heavy Truck,Electronics,Clear,5598.1,7,2.0,On-Time
SC11362,2025-06-22,Hyderabad,Chennai,11242.5,399.61,Heavy Truck,Furniture,Clear,5274.83,5,5.0,On-Time
SC11363,2025-07-09,Mumbai,Bengaluru,661.3,850.4,Heavy Truck,Furniture,Rain,4110.65,7,5.0,On-Time
SC11364,2025-05-02,Delhi,Mumbai,634.1,933.53,Mini Truck,Groceries,Clear,3998.26,2,5.0,Delayed
SC11365,2025-02-15,Chennai,Mumbai,164.7,605.38,Van,Groceries,Clear,1397.01,7,3.0,On-Time
SC11366,2025-03-05,Mumbai,Bengaluru,645.1,153.97,Heavy Truck,Electronics,Clear,833.0,7,4.0,On-Time
SC11367,2025-05-10,Chennai,Chennai,680.9,860.6,Mini Truck,Groceries,Rain,2580.05,3,7.0,Delayed
SC11368,2025-11-06,Bengaluru,Hyderabad,234.9,490.68,Bike,Pharma,Rain,1241.49,6,4.0,On-Time
SC11369,2025-12-29,Mumbai,Mumbai,,,Bike,Furniture,,,2,7.0,Delayed
SC11370,2025-07-12,Chennai,Mumbai,44.6,875.68,Mini Truck,Groceries,Clear,1918.61,4,2.0,On-Time
SC11371,2025-11-03,Hyderabad,Hyderabad,124.2,719.72,Van,Groceries,Clear,5183.87,6,3.0,On-Time
SC11372,2025-06-30,Hyderabad,Bengaluru,432.4,695.25,Mini Truck,Apparel,Clear,250.32,1,4.0,Delayed
SC11373,2025-10-19,Bengaluru,Chennai,462.8,673.87,Bike,Groceries,Clear,1861.93,3,4.0,Delayed
SC11374,2025-10-09,Mumbai,Bengaluru,517.9,190.72,Bike,Pharma,Clear,2630.71,6,3.0,On-Time
SC11375,2025-01-29,Mumbai,Delhi,18.5,200.85,Heavy Truck,Furniture,Clear,3136.83,1,2.0,Delayed
SC11376,2025-05-29,Mumbai,Mumbai,768.5,654.03,Van,Apparel,Clear,1212.23,2,7.0,Delayed
SC11377,2025-09-24,Bengaluru,Delhi,40.4,209.13,Mini Truck,Electronics,Fog,5790.69,7,2.0,On-Time
SC11378,2025-10-23,Mumbai,Mumbai,118.7,417.02,Bike,Electronics,Rain,3536.41,5,2.0,On-Time
SC11379,2025-01-11,Hyderabad,Mumbai,16.1,743.01,Bike,Furniture,Clear,3204.35,6,1.0,On-Time
SC11380,2025-06-13,Chennai,Delhi,455.7,744.86,Bike,Electronics,Clear,201.61,6,4.0,On-Time
SC11381,2025-04-23,Hyderabad,Delhi,746.2,430.87,Mini Truck,Pharma,Clear,2991.43,1,5.0,Delayed
SC11382,2025-07-06,Hyderabad,Bengaluru,534.4,752.68,Mini Truck,Groceries,Rain,5050.37,1,5.0,Delayed
SC11383,2025-10-22,Chennai,Delhi,659.0,796.77,Van,Furniture,Rain,1434.92,5,6.0,Delayed
SC11384,2025-08-20,Hyderabad,Bengaluru,15.6,622.21,Heavy Truck,Apparel,Storm,2204.56,1,4.0,Delayed
SC11385,2025-08-15,Bengaluru,Bengaluru,435.9,217.39,Heavy Truck,Groceries,Clear,270.34,1,2.0,Delayed
SC11386,2025-11-06,Chennai,Bengaluru,370.4,260.67,Heavy Truck,Electronics,Rain,5865.03,6,4.0,On-Time
SC11387,2025-04-08,Hyderabad,Mumbai,401.7,299.44,Bike,Electronics,Clear,539.91,5,4.0,On-Time
SC11388,2025-02-24,Delhi,Mumbai,62.4,111.41,Heavy Truck,Apparel,Fog,5404.59,5,2.0,On-Time
SC11389,2025-04-21,Hyderabad,Delhi,549.1,259.87,Bike,Pharma,Rain,1980.98,7,5.0,On-Time
SC11390,2025-06-01,Bengaluru,Mumbai,405.1,199.44,Van,Apparel,Rain,3587.2,6,4.0,On-Time
SC11391,2025-09-03,Mumbai,Delhi,613.3,432.83,Bike,Furniture,Clear,4124.0,7,5.0,On-Time
SC11392,2025-03-10,Hyderabad,Mumbai,390.8,863.06,Van,Apparel,Rain,973.85,2,4.0,Delayed
SC11393,2025-11-08,Mumbai,Chennai,123.8,99.7,Van,Electronics,Clear,2745.99,2,2.0,On-Time
SC11394,2025-10-16,Delhi,Chennai,520.4,684.39,Heavy Truck,Pharma,Clear,2053.98,6,4.0,On-Time
SC11395,2025-09-07,Hyderabad,Delhi,142.0,653.08,Heavy Truck,Pharma,Clear,481.12,1,1.0,On-Time
SC11396,2025-02-05,Chennai,Mumbai,698.6,91.42,Bike,Apparel,Clear,5024.18,3,5.0,Delayed
SC11397,2025-08-27,Mumbai,Mumbai,492.4,876.48,Mini Truck,Furniture,Clear,414.23,2,4.0,Delayed
SC11398,2025-05-28,Delhi,Bengaluru,130.0,540.26,Heavy Truck,Electronics,Clear,3971.56,2,1.0,On-Time
SC11399,2025-08-15,Chennai,Hyderabad,770.1,345.86,Heavy Truck,Groceries,Clear,1987.35,6,6.0,On-Time
SC11400,2025-09-01,Chennai,Delhi,417.1,718.83,Mini Truck,Pharma,Clear,1273.96,7,4.0,On-Time
SC11401,2025-12-03,Chennai,Hyderabad,63.0,244.87,Mini Truck,Apparel,Clear,4052.45,6,1.0,On-Time
SC11402,2025-12-31,Chennai,Hyderabad,,,Heavy Truck,Furniture,,,3,5.0,Delayed
SC11403,2025-07-20,Hyderabad,Delhi,206.3,38.21,Mini Truck,Furniture,Clear,1994.25,3,2.0,On-Time
SC11404,2025-06-03,Hyderabad,Mumbai,643.9,797.52,Bike,Electronics,Clear,3150.82,5,6.0,Delayed
SC11405,2025-03-14,Hyderabad,Delhi,655.2,426.04,Van,Pharma,Clear,1590.49,6,5.0,On-Time
SC11406,2025-07-20,Delhi,Hyderabad,783.3,605.04,Van,Electronics,Rain,5202.62,2,6.0,Delayed
SC11407,2025-10-23,Delhi,Mumbai,404.0,210.57,Heavy Truck,Groceries,Clear,1985.84,7,4.0,On-Time
SC11408,2025-01-17,Delhi,Chennai,366.7,643.38,Heavy Truck,Groceries,Rain,1584.15,7,5.0,On-Time
SC11409,2025-05-09,Bengaluru,Delhi,604.0,733.74,Bike,Groceries,Clear,4548.23,4,5.0,Delayed
SC11410,2025-08-05,Delhi,Delhi,110.3,449.82,Mini Truck,Furniture,Storm,252.92,4,4.0,On-Time
SC11411,2025-03-02,Hyderabad,Mumbai,439.8,587.03,Heavy Truck,Pharma,Clear,1717.87,1,4.0,Delayed
SC11412,2025-04-14,Hyderabad,Chennai,439.3,433.78,Van,Electronics,Clear,2346.06,2,4.0,Delayed
SC11413,2025-02-11,Bengaluru,Chennai,76.1,849.44,Bike,Electronics,Clear,5311.09,4,3.0,On-Time
SC11414,2025-01-25,Bengaluru,Mumbai,337.3,473.23,Bike,Groceries,Clear,5710.08,7,2.0,On-Time
SC11415,2025-02-08,Delhi,Bengaluru,,,Mini Truck,Pharma,,,2,6.0,Delayed
SC11416,2025-10-18,Mumbai,Delhi,685.6,761.38,Heavy Truck,Pharma,Clear,3031.31,6,4.0,On-Time
SC11417,2025-05-11,Bengaluru,Delhi,83.9,390.27,Heavy Truck,Apparel,Clear,3897.64,2,2.0,On-Time
SC11418,2025-08-17,Chennai,Hyderabad,,,Bike,Pharma,,,4,3.0,On-Time
SC11419,2025-04-18,Hyderabad,Mumbai,213.8,386.07,Van,Pharma,Clear,1898.13,7,3.0,On-Time
SC11420,2025-06-21,Chennai,Hyderabad,700.4,784.99,Heavy Truck,Electronics,Clear,5711.53,2,6.0,Delayed
SC11421,2025-04-12,Hyderabad,Hyderabad,107.5,216.64,Van,Pharma,Clear,825.03,3,2.0,On-Time
SC11422,2025-12-20,Hyderabad,Chennai,577.4,498.45,Bike,Pharma,Clear,2176.4,1,5.0,Delayed
SC11423,2025-01-12,Bengaluru,Delhi,85.4,765.89,Heavy Truck,Electronics,Fog,5409.67,5,4.0,On-Time
SC11424,2025-10-02,Bengaluru,Hyderabad,500.4,336.13,Van,Pharma,Rain,4380.38,7,6.0,On-Time
SC11425,2025-04-11,Chennai,Chennai,288.1,610.28,Bike,Electronics,Rain,320.24,4,4.0,On-Time
SC11426,2025-02-13,Hyderabad,Mumbai,632.2,233.73,Van,Apparel,Fog,285.13,6,6.0,On-Time
SC11427,2025-11-01,Chennai,Hyderabad,190.8,104.26,Heavy Truck,Furniture,Clear,3171.6,5,2.0,On-Time
SC11428,2025-01-17,Mumbai,Delhi,513.2,754.77,Mini Truck,Electronics,Clear,2982.88,1,6.0,Delayed
SC11429,2025-11-26,Chennai,Hyderabad,192.4,94.47,Van,Electronics,Clear,2741.5,7,2.0,On-Time
SC11430,2025-02-26,Delhi,Mumbai,572.4,258.18,Mini Truck,Pharma,Rain,1918.71,7,6.0,On-Time
SC11431,2025-11-07,Chennai,Hyderabad,699.6,812.43,Heavy Truck,Electronics,Fog,5921.84,3,6.0,Delayed
SC11432,2025-10-30,Delhi,Delhi,105.8,329.47,Mini Truck,Groceries,Clear,1741.13,3,3.0,On-Time
SC11433,2025-01-12,Delhi,Chennai,693.9,924.41,Bike,Groceries,Clear,3016.74,3,6.0,Delayed
SC11434,2025-11-14,Delhi,Delhi,476.9,930.76,Mini Truck,Apparel,Fog,2518.62,3,6.0,Delayed
SC11435,2025-03-21,Mumbai,Chennai,106.1,255.23,Van,Electronics,Clear,1145.96,4,2.0,On-Time
SC11436,2025-08-04,Chennai,Bengaluru,344.9,39.41,Van,Pharma,Fog,1335.32,7,4.0,On-Time
SC11437,2025-12-05,Chennai,Delhi,,,Mini Truck,Pharma,,,4,2.0,On-Time
SC11438,2025-09-21,Mumbai,Delhi,561.8,428.71,Bike,Furniture,Clear,5170.94,2,6.0,Delayed
SC11439,2025-05-29, chennai ,Mumbai,608.3,96.16,Heavy Truck,Apparel,Clear,1314.41,6,4.0,On-Time
SC11440,2025-03-22,Bengaluru,Hyderabad,,,Mini Truck,Pharma,,,2,3.0,Delayed
SC11441,2025-08-03,Chennai,Chennai,407.4,30.1,Van,Furniture,Clear,1373.74,6,4.0,On-Time
SC11442,2025-07-17,Bengaluru,Chennai,652.6,826.75,Van,Pharma,Clear,3815.3,1,6.0,Delayed
SC11443,2025-07-19,Mumbai,Mumbai,749.2,132.15,Mini Truck,Furniture,Fog,625.49,2,7.0,Delayed
SC11444,2025-01-25,Hyderabad,Mumbai,413.2,121.38,Mini Truck,Groceries,Rain,5300.16,1,5.0,Delayed
SC11445,2025-03-30,Hyderabad,Hyderabad,760.5,167.3,Mini Truck,Groceries,Rain,451.28,1,7.0,Delayed
SC11446,2025-09-25,Hyderabad,Hyderabad,430.9,912.27,Heavy Truck,Pharma,Clear,3396.42,1,5.0,Delayed
SC11447,2025-05-23,Mumbai,Delhi,318.4,658.66,Van,Apparel,Fog,4711.31,3,5.0,Delayed
SC11448,2025-02-28,Delhi,Bengaluru,679.3,761.4,Van,Electronics,Clear,833.48,5,5.0,On-Time
SC11449,2025-12-31,Delhi,Hyderabad,396.9,378.05,Van,Apparel,Clear,2516.21,5,4.0,On-Time
SC11450,2025-01-26,Bengaluru,Mumbai,380.2,319.83,Heavy Truck,Apparel,Clear,395.41,4,4.0,On-Time
SC11451,2025-02-16,Delhi,Hyderabad,394.8,223.14,Bike,Electronics,Clear,4144.1,1,3.0,Delayed
SC11452,2025-10-15,Delhi,Chennai,678.2,456.88,Van,Groceries,Fog,1948.58,3,6.0,Delayed
SC11453,2025-09-23,Hyderabad,Bengaluru,666.4,524.46,Van,Groceries,Clear,3422.46,2,6.0,Delayed
SC11454,2025-01-16,Hyderabad,Delhi,325.8,600.37,Bike,Electronics,Clear,5606.48,2,4.0,Delayed
SC11455,2025-07-18,Bengaluru,Chennai,270.0,244.63,Heavy Truck,Furniture,Rain,1939.27,4,3.0,On-Time
SC11456,2025-10-09,Chennai,Chennai,396.1,901.25,Bike,Apparel,Rain,434.47,4,5.0,Delayed
SC11457,2025-03-27,Bengaluru,Bengaluru,460.4,161.69,Bike,Pharma,Rain,4102.42,1,4.0,Delayed
SC11458,2025-09-07,Bengaluru,Delhi,194.5,917.39,Bike,Groceries,Clear,4753.02,1,3.0,Delayed
