Shipment_ID,Order_Date,Origin_City,Destination_City,Distance_KM,Weight_KG,Vehicle_Type,Product_Category,Weather,Fuel_Cost_INR,Promised_Days,Actual_Days,Delivery_Status,Distance_KM_Normalized,Weight_KG_Normalized,Fuel_Cost_INR_Normalized
SC11067,2025-08-13,Mumbai,Delhi,254.8,501.66,Heavy Truck,Electronics,Clear,4220.11,6,3.0,On-Time,0.21445141335166254,0.5281174882975584,0.4802778238469797
SC11068,2025-11-05,Mumbai,Delhi,398.2,457.015,Heavy Truck,Apparel,Clear,3093.86,5,8.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11069,2025-04-14,Chennai,Chennai,31.6,549.19,Mini Truck,Apparel,Clear,401.18,5,2.0,On-Time,0.022682361027579694,0.5782271327963566,0.029483371116636792
SC11070,2025-04-14,Hyderabad,Hyderabad,465.9,711.97,Mini Truck,Apparel,Clear,2653.72,7,5.0,On-Time,0.39582438353810473,0.7498418588959643,0.2953778851698419
SC11071,2025-02-08,Bengaluru,Bengaluru,398.2,457.015,Mini Truck,Groceries,Clear,3093.86,4,3.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11072,2025-07-17,Mumbai,Chennai,571.2,70.35,Bike,Electronics,Clear,2672.52,5,4.0,On-Time,0.4862960735458374,0.07339855775313119,0.29759707633368376
SC11073,2025-05-14,Delhi,Hyderabad,144.8,51.24,Mini Truck,Furniture,Clear,2688.76,7,1.0,On-Time,0.11994157573674717,0.053251381098975245,0.29951407976457695
SC11074,2025-03-08,Delhi,Mumbai,192.1,890.7,Mini Truck,Apparel,Storm,3064.54,1,5.0,Delayed,0.16058080591116075,0.9382722557247081,0.34387193378311304
SC11075,2025-06-28,Hyderabad,Delhi,398.0,503.62,Bike,Apparel,Fog,5373.06,3,6.0,Delayed,0.33748603831944335,0.5301838653902924,0.6163744436529067
SC11076,2025-02-11,Mumbai,Bengaluru,732.3,584.35,Heavy Truck,Furniture,Clear,4859.81,3,6.0,Delayed,0.6247100266345906,0.6152954075823389,0.5557893444591933
SC11077,2025-01-15,Chennai,Delhi,173.3,458.56,Mini Truck,Electronics,Clear,3874.82,6,3.0,On-Time,0.1444282154824298,0.4826782777379497,0.43951907294469555
SC11078,2025-04-21,Delhi,Mumbai,119.7,89.43,Van,Apparel,Rain,5329.63,3,1.0,On-Time,0.09837614915370739,0.09351410618648,0.6112478759802658
SC11079,2025-06-06,Hyderabad,Hyderabad,608.4,729.8,Heavy Truck,Electronics,Clear,4119.04,2,5.0,Delayed,0.5182575822665177,0.7686395647956817,0.46834731049966627
SC11080,2025-10-16,Mumbai,Mumbai,403.0,709.99,Van,Apparel,Rain,4940.3,1,4.0,Delayed,0.3417819400292122,0.7477543963226922,0.565290551734599
SC11081,2025-08-19,Mumbai,Mumbai,729.9,296.46,Mini Truck,Pharma,Fog,3448.1,1,6.0,Delayed,0.6226479938139016,0.3117804579766373,0.3891481552088135
SC11082,2025-06-06,Mumbai,Delhi,121.6,291.27,Bike,Apparel,Fog,3222.53,4,3.0,On-Time,0.10000859180341955,0.30630877577699994,0.3625214025052072
SC11083,2025-02-07,Mumbai,Bengaluru,518.5,796.03,Bike,Pharma,Clear,4385.97,2,4.0,Delayed,0.44101726952487336,0.8384641335976047,0.4998562837637247
SC11084,2025-04-07,Mumbai,Mumbai,190.1,69.2,Bike,Electronics,Clear,265.18,5,3.0,On-Time,0.1588624452272532,0.07218614262219036,0.013429647803738516
SC11085,2025-10-16,Delhi,Delhi,129.6,837.11,Mini Truck,Apparel,Clear,4188.71,6,3.0,On-Time,0.10688203453904976,0.8817737106228652,0.47657130243503115
SC11086,2025-09-11,Hyderabad,Bengaluru,548.3,244.2,Mini Truck,Groceries,Clear,5616.93,1,4.0,Delayed,0.4666208437150959,0.2566840973305782,0.6451613664787634
SC11087,2025-07-15,Mumbai,Hyderabad,477.0,563.54,Van,Groceries,Clear,4326.56,2,4.0,Delayed,0.4053612853337917,0.5933559650824443,0.4928434036018181
SC11088,2025-03-27,Bengaluru,Hyderabad,605.1,889.23,Bike,Furniture,Fog,365.24,2,7.0,Delayed,0.5154222871380704,0.9367224729051576,0.02524093864703706
SC11089,2025-11-18,Bengaluru,Chennai,251.0,644.38,Mini Truck,Groceries,Fog,2360.63,7,5.0,On-Time,0.2111865280522382,0.6785834774174504,0.26078093100971433
SC11090,2025-01-10,Hyderabad,Delhi,361.1,394.0,Heavy Truck,Pharma,Storm,4886.05,1,6.0,Delayed,0.305782283701349,0.41461434656095814,0.5588867687219171
SC11091,2025-01-05,Chennai,Bengaluru,327.3,655.21,Mini Truck,Groceries,Fog,5757.86,7,4.0,On-Time,0.27674198814331136,0.6900012651288324,0.6617970372617542
SC11092,2025-05-03,Chennai,Mumbai,787.4,327.11,Mini Truck,Groceries,Clear,2315.46,4,5.0,Delayed,0.6720508634762438,0.3440939569012778,0.2554489701123348
SC11093,2025-11-26,Chennai,Hyderabad,237.3,263.76,Heavy Truck,Groceries,Rain,5070.99,2,5.0,Delayed,0.19941575736747147,0.2773056972968414,0.580717471585795
SC11094,2025-12-19,Bengaluru,Bengaluru,239.4,946.85,Bike,Apparel,Clear,5203.29,3,3.0,On-Time,0.2012200360855744,0.997469742335428,0.596334439190916
SC11095,2025-04-28,Chennai,Delhi,286.9,713.38,Heavy Truck,Furniture,Clear,871.23,2,4.0,Delayed,0.24203110232837874,0.7513283852739004,0.08496905231684149
SC11096,2025-10-21,Delhi,Chennai,453.9,612.66,Bike,Electronics,Clear,5097.86,5,5.0,On-Time,0.3855142194346594,0.6451419052840215,0.5838892623609243
SC11097,2025-06-08,Mumbai,Hyderabad,205.6,337.85,Heavy Truck,Furniture,Rain,2046.86,1,3.0,Delayed,0.17217974052753673,0.3554168599502383,0.22374286656936063
SC11098,2025-10-30,Bengaluru,Bengaluru,732.7,47.18,Van,Pharma,Rain,3620.44,5,7.0,Delayed,0.6250536987713722,0.04897102854974065,0.40949152782458476
SC11099,2025-08-16,Hyderabad,Bengaluru,216.2,29.99,Bike,Apparel,Clear,3302.93,4,2.0,On-Time,0.18128705215224677,0.03084805802724244,0.3720119859931264
SC11100,2025-12-31,Hyderabad,Bengaluru,398.2,457.015,Mini Truck,Apparel,Clear,3093.86,6,4.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11101,2025-08-04,Mumbai,Delhi,87.3,724.05,Van,Groceries,Clear,4481.72,3,2.0,On-Time,0.07053870607440503,0.7625774891409776,0.5111588132285042
SC11102,2025-07-03,Bengaluru,Delhi,527.0,510.74,Bike,Groceries,Clear,2729.15,1,4.0,Delayed,0.44832030243148047,0.5376902964618565,0.3042817995043413
SC11103,2025-01-15,Chennai,Delhi,726.1,798.83,Bike,Pharma,Clear,5346.62,2,5.0,Delayed,0.6193831085144773,0.841416100872939,0.6132534109735462
SC11104,2025-06-06,Chennai,Mumbai,139.2,32.24,Bike,Apparel,Rain,4885.57,3,2.0,On-Time,0.115130165821806,0.03322017458777886,0.5588301085219892
SC11105,2025-05-16,Delhi,Bengaluru,774.8,348.73,Heavy Truck,Electronics,Rain,4744.71,2,7.0,Delayed,0.6612251911676261,0.3668873613629655,0.5422027006848211
SC11106,2025-09-18,Delhi,Hyderabad,365.0,225.6,Bike,Furniture,Clear,2830.74,4,3.0,On-Time,0.3091330870349687,0.2370746004301438,0.31627369473490996
SC11107,2025-06-06,Chennai,Delhi,756.8,425.19,Mini Truck,Apparel,Rain,369.8,6,6.0,On-Time,0.6457599450124581,0.44749715346012736,0.025779210546351884
SC11108,2025-02-16,Hyderabad,Delhi,543.1,69.22,Bike,Electronics,Clear,3029.7,1,5.0,Delayed,0.46215310593693626,0.07220722810272846,0.3397593476050147
SC11109,2025-11-20,Hyderabad,Bengaluru,244.8,906.45,Mini Truck,Electronics,Storm,5405.91,4,5.0,Delayed,0.2058596099321248,0.954877071648463,0.6202521260854708
SC11110,2025-11-28,Delhi,Delhi,154.7,212.48,Mini Truck,Furniture,Clear,1264.13,4,2.0,On-Time,0.12844746112208952,0.22324252519714924,0.1313477867994719
SC11111,2025-06-22,Mumbai,Mumbai,246.5,876.23,Mini Truck,Electronics,Rain,5898.17,6,3.0,On-Time,0.2073202165134462,0.9230169105553917,0.6783595219531716
SC11112,2025-05-10,Chennai,Mumbai,78.9,404.89,Van,Pharma,Fog,4874.99,4,3.0,On-Time,0.06332159120199332,0.42609539071395436,0.5575812232819123
SC11113,2025-04-05,Delhi,Delhi,119.4,936.26,Mini Truck,Electronics,Fog,4302.5,4,4.0,On-Time,0.09811839505112126,0.9863049803905032,0.49000331108043327
SC11114,2025-04-25,Delhi,Bengaluru,88.2,526.58,Heavy Truck,Pharma,Clear,4111.39,2,3.0,Delayed,0.07131196838216343,0.5543899970480328,0.46744428856331577
SC11115,2025-08-31,Chennai,Bengaluru,341.2,884.33,Bike,Electronics,Rain,3584.1,7,4.0,On-Time,0.2886845948964688,0.9315565301733228,0.4052018785217118
SC11116,2025-10-19,Chennai,Bengaluru,637.5,5.58,Heavy Truck,Groceries,Clear,4365.92,5,4.0,On-Time,0.5432597302173727,0.005113229030489605,0.49748953999590395
SC11117,2025-10-09,Hyderabad,Chennai,117.4,710.95,Van,Electronics,Clear,2618.15,2,3.0,Delayed,0.0964000343672137,0.7487664993885212,0.29117912827101994
SC11118,2025-10-26,Mumbai,Delhi,108.6,857.95,Bike,Pharma,Clear,5094.94,6,3.0,On-Time,0.08883924735802046,0.903744781343567,0.5835445794780297
SC11119,2025-10-10,Mumbai,Bengaluru,516.5,133.16,Mini Truck,Electronics,Fog,4223.62,3,5.0,Delayed,0.4392989088409658,0.13961750938303885,0.4806921515589523
SC11120,2025-03-10,Chennai,Mumbai,161.8,91.77,Bike,Electronics,Fog,4661.83,6,3.0,On-Time,0.13454764154996135,0.09598110740943785,0.5324193728306078
SC11121,2025-05-28,Bengaluru,Hyderabad,82.6,403.63,Van,Electronics,Clear,4786.05,6,3.0,On-Time,0.06650055846722228,0.424767005440054,0.5470825604036096
SC11122,2025-01-11,Delhi,Hyderabad,137.6,887.03,Van,Pharma,Clear,688.61,6,2.0,On-Time,0.11375547727467997,0.9344030700459665,0.06341220708594822
SC11123,2025-09-11,Delhi,Bengaluru,739.4,515.5,Heavy Truck,Electronics,Storm,475.5,6,8.0,Delayed,0.6308102070624625,0.5427086408299246,0.03825625873880297
SC11124,2025-11-26,Chennai,Hyderabad,658.1,501.32,Bike,Furniture,Clear,4835.77,4,5.0,Delayed,0.5609588452616205,0.5277590351284106,0.5529516127794721
SC11125,2025-12-26,Bengaluru,Hyderabad,286.5,134.5,Bike,Furniture,Clear,1667.4,6,4.0,On-Time,0.24168743019159725,0.14103023657909164,0.1789506176847108
SC11126,2025-02-07,Hyderabad,Chennai,526.4,1.25,Bike,Pharma,Clear,3554.52,3,4.0,Delayed,0.4478047942263082,0.000548222493990638,0.4017101937011564
SC11127,2025-05-14,Chennai,Mumbai,432.1,769.73,Heavy Truck,Groceries,Rain,2745.71,6,6.0,On-Time,0.3667840879800671,0.8107367266900014,0.30623657640185303
SC11128,2025-07-19,Chennai,Mumbai,543.3,83.65,Van,Furniture,Clear,278.93,2,4.0,Delayed,0.462324942005327,0.08742040231096868,0.015052726447505806
SC11129,2025-01-23,Delhi,Chennai,547.7,602.34,Mini Truck,Apparel,Rain,385.65,4,6.0,Delayed,0.46610533550992367,0.6342617973263612,0.027650177564803625
SC11130,2025-10-30,Chennai,Chennai,504.8,868.93,Van,Furniture,Clear,4988.68,2,5.0,Delayed,0.4292464988401066,0.9153207101589845,0.5710014277189962
SC11131,2025-12-12,Chennai,Hyderabad,398.2,457.015,Heavy Truck,Apparel,Clear,3093.86,4,3.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11132,2025-10-29,Chennai,Delhi,36.0,632.18,Heavy Truck,Pharma,Clear,3214.48,2,2.0,On-Time,0.026462754532176308,0.6657213342892085,0.3615711637355834
SC11133,2025-12-29,Delhi,Hyderabad,367.2,75.22,Mini Truck,Groceries,Clear,5674.46,1,3.0,Delayed,0.311023283787267,0.0785328722641589,0.6519523275242857
SC11134,2025-08-06,Hyderabad,Chennai,713.3,573.77,Van,Apparel,Clear,1162.72,5,4.0,On-Time,0.6083856001374689,0.6041411883776832,0.11937713914387618
SC11135,2025-05-21,Hyderabad,Mumbai,398.2,457.015,Bike,Apparel,Clear,3093.86,5,5.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11136,2025-04-14,Chennai,Hyderabad,666.8,699.29,Bike,Furniture,Rain,4576.92,4,6.0,Delayed,0.5684337142366183,0.736473664234808,0.5223964195475329
SC11137,2025-07-29,Delhi,Delhi,793.3,286.52,Heavy Truck,Apparel,Clear,4685.13,1,6.0,Delayed,0.677120027493771,0.3013009741492009,0.5351697533687736
SC11138,2025-04-21,Hyderabad,Hyderabad,398.2,457.015,Van,Pharma,Clear,3093.86,3,2.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11139,2025-04-14,Hyderabad,Bengaluru,555.0,569.66,Bike,Pharma,Storm,5713.22,1,7.0,Delayed,0.4723773520061862,0.5998081221271033,0.6565276386684618
SC11140,2025-11-12,Hyderabad,Hyderabad,541.1,163.12,Mini Truck,Pharma,Rain,5638.79,7,5.0,On-Time,0.46043474525302874,0.17120355922911484,0.6477417664171454
SC11141,2025-06-20,Delhi,Chennai,784.1,704.69,Van,Furniture,Storm,222.6,4,8.0,Delayed,0.6692155683477963,0.7421667439800954,0.008403415901803154
SC11142,2025-12-22,Delhi,Mumbai,788.6,287.86,Van,Groceries,Clear,1158.12,1,4.0,Delayed,0.6730818798865883,0.3027137013452537,0.118834145561234
SC11143,2025-11-20,Chennai,Mumbai,550.9,629.42,Heavy Truck,Furniture,Clear,4948.28,3,4.0,Delayed,0.4688547126041757,0.6628115379749505,0.5662325275583998
SC11144,2025-05-13,Mumbai,Chennai,198.7,150.79,Heavy Truck,Pharma,Fog,2111.02,4,4.0,On-Time,0.16625139616805568,0.15820436047737527,0.23131644662638676
SC11145,2025-10-20,Hyderabad,Bengaluru,639.9,653.87,Bike,Furniture,Fog,708.46,5,7.0,Delayed,0.5453217630380617,0.6885885379327796,0.06575534243713227
SC11146,2025-11-24,Mumbai,Chennai,90.1,122.21,Heavy Truck,Pharma,Fog,4742.25,6,3.0,On-Time,0.0729444110318756,0.1280732087884283,0.5419123171601908
SC11147,2025-05-07,Delhi,Hyderabad,625.7,404.38,Van,Electronics,Rain,2809.31,1,5.0,Delayed,0.5331214021823182,0.4255577109602328,0.3137440528922967
SC11148,2025-04-16,Delhi,Chennai,728.6,235.22,Bike,Electronics,Rain,3030.6,5,5.0,On-Time,0.6215310593693617,0.24721671656897062,0.33986558547987944
SC11149,2025-04-02,Delhi,Chennai,398.2,457.015,Bike,Apparel,Clear,3093.86,5,4.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11150,2025-10-14,Mumbai,Bengaluru,506.4,249.3,Van,Groceries,Rain,4016.24,2,4.0,Delayed,0.43062118738723265,0.26206089486779405,0.4562125843484461
SC11151,2025-02-20,Delhi,Hyderabad,347.0,837.69,Bike,Electronics,Clear,3374.76,3,4.0,Delayed,0.29366784087980075,0.8823851895584702,0.3804909488281668
SC11152,2025-01-29,Chennai,Delhi,353.0,847.28,Mini Truck,Pharma,Clear,1359.04,7,3.0,On-Time,0.2988229229315234,0.8924956774764897,0.14255116091437758
SC11153,2025-10-23,Delhi,Delhi,251.7,187.02,Mini Truck,Furniture,Clear,2140.94,6,3.0,On-Time,0.21178795429160582,0.1964007084721461,0.2348482657552244
SC11154,2025-10-24,Bengaluru,Mumbai,610.9,583.35,Bike,Furniture,Clear,3641.74,1,5.0,Delayed,0.5204055331214023,0.6142411335554339,0.41200582419638426
SC11155,2025-08-02,Mumbai,Chennai,749.3,83.79,Heavy Truck,Apparel,Clear,5560.5,5,5.0,On-Time,0.6393160924478049,0.08756800067473539,0.6385002517247425
SC11156,2025-09-24,Bengaluru,Mumbai,752.9,372.26,Mini Truck,Furniture,Rain,5534.2,5,7.0,Delayed,0.6424091416788384,0.39169442921604186,0.6353957449370276
SC11157,2025-09-14,Delhi,Bengaluru,144.0,677.8,Bike,Electronics,Fog,1834.25,7,3.0,On-Time,0.11925423146318415,0.713817315396618,0.19864593926380694
SC11158,2025-10-29,Chennai,Delhi,700.4,626.62,Mini Truck,Furniture,Rain,4453.38,3,6.0,Delayed,0.5973021737262652,0.6598595706996163,0.5078135005910958
SC11159,2025-04-11,Hyderabad,Chennai,591.3,593.65,Heavy Truck,Electronics,Clear,4686.79,6,4.0,On-Time,0.5035655984191082,0.6251001560325561,0.5353657032268574
SC11160,2025-12-12,Delhi,Bengaluru,206.0,268.77,Van,Electronics,Storm,4881.62,6,5.0,On-Time,0.17252341266431825,0.2825876101716358,0.5583638422934161
SC11161,2025-04-20,Chennai,Bengaluru,58.5,359.43,Bike,Groceries,Clear,3488.96,7,2.0,On-Time,0.04579431222613628,0.3781680934508498,0.393971354727674
SC11162,2025-07-01,Mumbai,Chennai,218.1,98.25,Bike,Apparel,Rain,211.47,5,4.0,On-Time,0.18291949480195896,0.10281280310378274,0.0070896075159755205
SC11163,2025-11-09,Bengaluru,Bengaluru,730.2,683.21,Bike,Pharma,Clear,4605.81,5,5.0,On-Time,0.6229057479164878,0.7195209378821744,0.525806655330692
SC11164,2025-01-01,Bengaluru,Chennai,508.4,478.94,Bike,Electronics,Clear,773.6,5,5.0,On-Time,0.4323395480711402,0.5041643824062751,0.07344460373567782
SC11165,2025-11-15,Bengaluru,Chennai,578.2,673.47,Bike,Apparel,Clear,833.7,5,4.0,On-Time,0.49231033593951384,0.709252308860119,0.08053893293498066
SC11166,2025-02-24,Mumbai,Hyderabad,209.4,236.87,Bike,Pharma,Rain,3692.91,2,3.0,Delayed,0.1754446258269611,0.248956268713364,0.41804603759286224
SC11167,2025-05-29,Chennai,Mumbai,576.9,308.55,Heavy Truck,Furniture,Clear,5903.6,2,4.0,Delayed,0.49119340149497387,0.32452663096191964,0.6790004904648557
SC11168,2025-11-05,Mumbai,Bengaluru,27.4,317.84,Van,Apparel,Clear,1568.86,7,1.0,On-Time,0.019073803591373832,0.33432083667186774,0.1673187508078505
SC11169,2025-05-17,Bengaluru,Bengaluru,303.4,24.94,Heavy Truck,Apparel,Clear,3927.99,6,3.0,On-Time,0.25620757797061605,0.025523974191371826,0.44579537050753965
SC11170,2025-07-21,Delhi,Hyderabad,503.3,324.32,Heavy Truck,Apparel,Clear,1926.37,4,4.0,On-Time,0.427957728327176,0.3411525323662126,0.20951997596663186
SC11171,2025-11-09,Hyderabad,Hyderabad,121.1,763.24,Van,Furniture,Rain,5407.55,1,3.0,Delayed,0.09957900163244267,0.8038944882553875,0.6204457151018911
SC11172,2025-04-27,Mumbai,Hyderabad,659.3,852.48,Heavy Truck,Furniture,Clear,3622.07,3,5.0,Delayed,0.561989861671965,0.8979779024163962,0.4096839364201732
SC11173,2025-06-03,Mumbai,Delhi,191.8,492.55,Mini Truck,Apparel,Clear,1363.74,4,3.0,On-Time,0.16032305180857465,0.5185130519124532,0.14310595870533804
SC11174,2025-10-18,Chennai,Delhi,523.6,433.0,Heavy Truck,Groceries,Clear,1683.47,2,3.0,Delayed,0.44539908926883764,0.455731033610256,0.1808475539614628
SC11175,2025-03-04,Chennai,Delhi,327.1,29.77,Bike,Electronics,Clear,2680.01,2,2.0,On-Time,0.2765701520749206,0.030616117741323324,0.298481211536725
SC11176,2025-09-01,Mumbai,Chennai,478.9,835.3,Mini Truck,Furniture,Clear,863.95,2,5.0,Delayed,0.4069937279835038,0.879865474634167,0.08410970595126868
SC11177,2025-01-25,Bengaluru,Bengaluru,90.4,12.85,Mini Truck,Groceries,Rain,610.59,4,2.0,On-Time,0.07320216513446175,0.012777801206089488,0.054202563756004664
SC11178,2025-03-31,Hyderabad,Mumbai,18.4,897.54,Van,Furniture,Clear,4128.36,2,3.0,Delayed,0.011341180513789843,0.9454834900687388,0.4694474627149325
SC11179,2025-03-16,Chennai,Chennai,728.1,465.01,Heavy Truck,Apparel,Clear,2531.92,4,6.0,Delayed,0.6211014691983848,0.48947834521148736,0.28100035943814333
SC11180,2025-10-21,Bengaluru,Bengaluru,219.4,325.17,Heavy Truck,Groceries,Clear,4398.42,2,2.0,On-Time,0.18403642924649888,0.34204866528908195,0.5013259076993539
SC11181,2025-07-29,Delhi,Bengaluru,656.6,878.05,Mini Truck,Pharma,Clear,793.84,5,5.0,On-Time,0.5596700747486898,0.9249356892843589,0.07583377549930326
SC11182,2025-12-13,Chennai,Hyderabad,799.5,23.66,Heavy Truck,Electronics,Clear,3717.71,5,5.0,On-Time,0.6824469456138844,0.02417450343693333,0.42097348125580253
SC11183,2025-01-17,Bengaluru,Hyderabad,173.1,552.56,Heavy Truck,Electronics,Clear,2743.34,1,2.0,Delayed,0.14425637941403902,0.5817800362670266,0.3059568166647092
SC11184,2025-05-08,Bengaluru,Chennai,215.8,521.71,Van,Furniture,Clear,489.29,2,3.0,Delayed,0.18094338001546528,0.5492556825370052,0.039884059065897585
SC11185,2025-12-30,Hyderabad,Hyderabad,532.0,208.74,Mini Truck,Electronics,Clear,3337.09,7,5.0,On-Time,0.45261620414124937,0.2192995403365243,0.37604430355466034
SC11186,2025-09-08,Hyderabad,Bengaluru,772.5,407.73,Bike,Pharma,Fog,634.41,1,6.0,Delayed,0.6592490763811325,0.42908952895036484,0.057014326177425516
SC11187,2025-06-28,Delhi,Hyderabad,733.1,619.82,Mini Truck,Groceries,Rain,4992.16,4,7.0,Delayed,0.6253973709081537,0.6526905073166619,0.5714122141684732
SC11188,2025-07-01,Bengaluru,Delhi,404.8,690.91,Van,Groceries,Rain,3846.95,1,5.0,Delayed,0.343328464644729,0.7276388478893434,0.4362292400863832
SC11189,2025-06-01,Bengaluru,Hyderabad,637.1,1.18,Van,Apparel,Clear,3408.26,2,5.0,Delayed,0.5429160580805912,0.000474423312107283,0.38444535861479984
SC11190,2025-01-25,Hyderabad,Bengaluru,112.9,890.04,Van,Groceries,Rain,930.79,4,3.0,On-Time,0.0925337228284217,0.9375764348669506,0.09199963879122547
SC11191,2025-06-29,Chennai,Chennai,782.1,156.72,Heavy Truck,Furniture,Fog,1831.62,7,8.0,Delayed,0.6674972076638888,0.16445620545692238,0.19833548858503544
SC11192,2025-07-17,Chennai,Mumbai,771.7,222.28,Mini Truck,Pharma,Rain,3033.32,4,7.0,Delayed,0.6585617321075695,0.23357441066081897,0.34018665994613745
SC11193,2025-12-10,Mumbai,Hyderabad,135.2,250.67,Heavy Truck,Apparel,Clear,3854.71,5,2.0,On-Time,0.1116934444539909,0.263505250284654,0.4371452466518839
SC11194,2025-06-10,Hyderabad,Bengaluru,243.0,36.41,Heavy Truck,Furniture,Clear,1221.9,4,2.0,On-Time,0.20431308531660797,0.03761649727997301,0.1263628696266506
SC11195,2025-06-26,Mumbai,Mumbai,84.6,117.34,Mini Truck,Furniture,Clear,201.87,4,1.0,On-Time,0.06821891915112983,0.1229388942774006,0.005956403517417996
SC11196,2025-10-12,Hyderabad,Mumbai,221.0,937.04,Van,Furniture,Clear,2166.85,1,4.0,Delayed,0.1854111177936249,0.9871273141314891,0.23790673613049787
SC11197,2025-03-04,Delhi,Delhi,653.7,299.8,Bike,Electronics,Clear,2974.8,7,5.0,On-Time,0.5571784517570239,0.31530173322650024,0.33327883723826385
SC11198,2025-05-30,Bengaluru,Mumbai,305.8,109.98,Bike,Furniture,Fog,1228.94,6,4.0,On-Time,0.25826961079130517,0.11517943743937925,0.12719388589225944
SC11199,2025-06-03,Delhi,Bengaluru,75.3,102.09,Mini Truck,Electronics,Rain,3029.17,4,1.0,On-Time,0.06022854197095971,0.10686121536709822,0.3396967853009277
SC11200,2025-06-05,Hyderabad,Bengaluru,277.1,683.63,Mini Truck,Groceries,Clear,2130.14,3,3.0,On-Time,0.23361113497723177,0.7199637329734746,0.23357341125684714
SC11201,2025-02-18,Bengaluru,Hyderabad,785.2,811.91,Van,Electronics,Clear,2812.27,6,6.0,On-Time,0.6701606667239455,0.8552060051448573,0.3140934574585186
SC11202,2025-12-03,Chennai,Hyderabad,505.6,244.48,Mini Truck,Furniture,Clear,2182.63,5,5.0,On-Time,0.42993384311366967,0.2569792940581116,0.23976944020312682
SC11203,2025-03-25,Chennai,Hyderabad,335.8,20.35,Mini Truck,Pharma,Clear,3826.54,7,2.0,On-Time,0.28404502104991847,0.02068485640787754,0.43382000116861663
SC11204,2025-12-27,Mumbai,Mumbai,137.4,212.32,Van,Pharma,Clear,400.95,7,1.0,On-Time,0.11358364120628922,0.22307384135284444,0.029456221437504683
SC11205,2025-06-26,Hyderabad,Mumbai,789.0,54.16,Van,Groceries,Clear,1149.8,5,6.0,Delayed,0.6734255520233697,0.056329861257538055,0.11785203542915085
SC11206,2025-05-28,Hyderabad,Delhi,657.6,98.67,Heavy Truck,Furniture,Clear,2681.59,4,5.0,Delayed,0.5605292550906436,0.10325559819508287,0.2986677180281543
SC11207,2025-04-28,Chennai,Hyderabad,228.8,410.22,Mini Truck,Electronics,Storm,2234.34,1,4.0,Delayed,0.19211272446086436,0.43171467127735846,0.24587339632452368
SC11208,2025-12-08,Delhi,Chennai,60.7,218.81,Bike,Pharma,Clear,2441.05,6,1.0,On-Time,0.047684508978434584,0.22991607978745837,0.27027387533929725
SC11209,2025-03-04,Bengaluru,Delhi,50.0,490.39,Mini Truck,Apparel,Clear,4852.0,5,1.0,On-Time,0.03849127931952917,0.5162358200143382,0.5548674357895333
